tick,mode,confidence,energy_norm,rollback_count,learning_delta,struct_hash,energy_hash,topo_hash,memory_hash
2616,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2617,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2618,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2619,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2620,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2621,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2622,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2623,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2624,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2625,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2626,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2627,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2628,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2629,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2630,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2631,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2632,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2633,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2634,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2635,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2636,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2637,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2638,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2639,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2640,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2641,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2642,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2643,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2644,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2645,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2646,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2647,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2648,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2649,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2650,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2651,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2652,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2653,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2654,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2655,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2656,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2657,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2658,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2659,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2660,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2661,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2662,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2663,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2664,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2665,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2666,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2667,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2668,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2669,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2670,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2671,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2672,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2673,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2674,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2675,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2676,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2677,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2678,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2679,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2680,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2681,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2682,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2683,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2684,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2685,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2686,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2687,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
2688,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
